GTIN,CATEGORY,SUBCATEGORY,BRAND,MANUFACTURER_PARENT
00666260010427,Lottery/Gaming,Lottery,Lottery,Lottery
00833283012824,Lottery/Gaming,Lottery,Lottery,Lottery
00798028950291,Lottery/Gaming,Lottery,Lottery,Lottery
00371080634025,Lottery/Gaming,Lottery,Lottery,Lottery
00017082884022,Lottery/Gaming,Lottery,Lottery,Lottery
00762885018746,Lottery/Gaming,Lottery,Lottery,Lottery
00798028414250,Lottery/Gaming,Lottery,Lottery,Lottery
00765532016096,Lottery/Gaming,Lottery,Lottery,Lottery
00724894016267,Lottery/Gaming,Lottery,Lottery,Lottery
00833283011582,Lottery/Gaming,Lottery,Lottery,Lottery
02379023255582,Lottery/Gaming,Lottery,Lottery,Lottery
00838154000016,Lottery/Gaming,Lottery,Lottery,Lottery
00674732015450,Lottery/Gaming,Lottery,Lottery,Lottery
00687355811163,Lottery/Gaming,Lottery,Lottery,Lottery
00053137013351,Lottery/Gaming,Lottery,Lottery,Lottery
00797620003640,Lottery/Gaming,Lottery,Lottery,Lottery
00798028214836,Lottery/Gaming,Lottery,Lottery,Lottery
00819358023445,Lottery/Gaming,Lottery,Lottery,Lottery
00010000029321,Lottery/Gaming,Lottery,Lottery,Lottery
00323900042391,Lottery/Gaming,Lottery,Lottery,Lottery
00833283012336,Lottery/Gaming,Lottery,Lottery,Lottery
00714433014762,Lottery/Gaming,Lottery,Lottery,Lottery
02278331312777,Lottery/Gaming,Lottery,Lottery,Lottery
00833069016930,Lottery/Gaming,Lottery,Lottery,Lottery
01882728900275,Lottery/Gaming,Lottery,Lottery,Lottery
00645279576032,Lottery/Gaming,Lottery,Lottery,Lottery
00817522022362,Lottery/Gaming,Lottery,Lottery,Lottery
00617189020585,Lottery/Gaming,Lottery,Lottery,Lottery
00782223023744,Lottery/Gaming,Lottery,Lottery,Lottery
00053137014501,Lottery/Gaming,Lottery,Lottery,Lottery
00053137014143,Lottery/Gaming,Lottery,Lottery,Lottery
00814605024206,Lottery/Gaming,Lottery,Lottery,Lottery
00878702014362,Lottery/Gaming,Lottery,Lottery,Lottery
00883394006366,Lottery/Gaming,Lottery,Lottery,Lottery
00765532016690,Lottery/Gaming,Lottery,Lottery,Lottery
00797620001875,Lottery/Gaming,Lottery,Lottery,Lottery
00833283013142,Lottery/Gaming,Lottery,Lottery,Lottery
00015936572217,Lottery/Gaming,Lottery,Lottery,Lottery
00735975115137,Lottery/Gaming,Lottery,Lottery,Lottery
00617189021131,Lottery/Gaming,Lottery,Lottery,Lottery
00817522020771,Lottery/Gaming,Lottery,Lottery,Lottery
00070640020867,Lottery/Gaming,Lottery,Lottery,Lottery
00053137014020,Lottery/Gaming,Lottery,Lottery,Lottery
00670656027333,Lottery/Gaming,Lottery,Lottery,Lottery
00724894014980,Lottery/Gaming,Lottery,Lottery,Lottery
00186769000205,Lottery/Gaming,Lottery,Lottery,Lottery
00841519113108,Lottery/Gaming,Lottery,Lottery,Lottery
00609341010299,Lottery/Gaming,Lottery,Lottery,Lottery
02711007457794,Lottery/Gaming,Lottery,Lottery,Lottery
00704104011442,Lottery/Gaming,Lottery,Lottery,Lottery
00670656204499,Lottery/Gaming,Lottery,Lottery,Lottery
00797620002421,Lottery/Gaming,Lottery,Lottery,Lottery
02704016760112,Lottery/Gaming,Lottery,Lottery,Lottery
00843051006962,Lottery/Gaming,Lottery,Lottery,Lottery
00833069016428,Lottery/Gaming,Lottery,Lottery,Lottery
00644018114382,Lottery/Gaming,Lottery,Lottery,Lottery
00680175968321,Lottery/Gaming,Lottery,Lottery,Lottery
01346050490006,Lottery/Gaming,Lottery,Lottery,Lottery
00608358003645,Lottery/Gaming,Lottery,Lottery,Lottery
00053137014440,Lottery/Gaming,Lottery,Lottery,Lottery
00666260010328,Lottery/Gaming,Lottery,Lottery,Lottery
00666776001605,Lottery/Gaming,Lottery,Lottery,Lottery
03349666007921,Lottery/Gaming,Lottery,Lottery,Lottery
00600200001007,Lottery/Gaming,Lottery,Lottery,Lottery
06478014455824,Lottery/Gaming,Lottery,Lottery,Lottery
00878702013013,Lottery/Gaming,Lottery,Lottery,Lottery
00797620003633,Lottery/Gaming,Lottery,Lottery,Lottery
06500919540297,Lottery/Gaming,Lottery,Lottery,Lottery
00878702013433,Lottery/Gaming,Lottery,Lottery,Lottery
00724894015611,Lottery/Gaming,Lottery,Lottery,Lottery
00791157010225,Lottery/Gaming,Lottery,Lottery,Lottery
00653443273885,Lottery/Gaming,Lottery,Lottery,Lottery
00644018114115,Lottery/Gaming,Lottery,Lottery,Lottery
00608358004246,Lottery/Gaming,Lottery,Lottery,Lottery
00782223023577,Lottery/Gaming,Lottery,Lottery,Lottery
00670656306964,Lottery/Gaming,Lottery,Lottery,Lottery
00027200366033,Lottery/Gaming,Lottery,Lottery,Lottery
00653443182538,Lottery/Gaming,Lottery,Lottery,Lottery
07526489217317,Lottery/Gaming,Lottery,Lottery,Lottery
11111111111632,Lottery/Gaming,Lottery,Lottery,Lottery
02201310000003,Lottery/Gaming,Lottery,Lottery,Lottery
03281236900157,Lottery/Gaming,Lottery,Lottery,Lottery
01450131898102,Lottery/Gaming,Lottery,Lottery,Lottery
02811390300151,Lottery/Gaming,Lottery,Lottery,Lottery
00841519115768,Lottery/Gaming,Lottery,Lottery,Lottery
00649148003018,Lottery/Gaming,Lottery,Lottery,Lottery
00843051006009,Lottery/Gaming,Lottery,Lottery,Lottery
00609341010831,Lottery/Gaming,Lottery,Lottery,Lottery
00670656107158,Lottery/Gaming,Lottery,Lottery,Lottery
00088076181434,Lottery/Gaming,Lottery,Lottery,Lottery
00702770058020,Beer,Microbrews/Craft,Widmer Brothers,null
00855417003706,Beer,Premium,Karbach Brewing,null
00084279995472,Wine,Ready-to-Drink Wine Coolers/Cocktails,Kinky,null
00796030218965,Beer,Premium,Kona,null
00796030218941,Beer,Premium,Kona,null
00723830800458,Beer,Microbrews/Craft,Lagunitas,null
00723830800144,Beer,Premium,Lagunitas,null
00070310016060,Beer,Flavored Malt,Pura Still,null
00071439451183,Beer,Premium,Rolling Rock,null
00086767703798,Liquor,Distilled Spirits,Rumple Minze,null
00070310014936,Beer,Flavored Malt,Seagrams Escapes,null
00083783222104,Beer,Premium,Sierra Nevada,null
00739958183335,Wine,Wine,Sofia,null
00080660959597,Beer,Premium,St Pauli Girl,null
00736040520962,Wine,Wine,Ty Ku,null
00040232279249,Beer,Premium,Von Trapp,null
00088076182066,Liquor,Distilled Spirits,Johnnie Walker Blue,null
00702770071821,Beer,Premium,Widmer Brothers,null
00702770000753,Beer,Premium,Widmer Brothers,null
00852832105572,Wine,Wine,Zmora,null
00073360803017,Beer,Budget/Value,Blatz,null
00073360801013,Beer,Budget/Value,Blatz,null
00073360181115,Beer,Premium,Lone Star,null
00073360187544,Beer,Premium,Lone Star,null
00092000021147,Beer,Premium,Lone Star,null
00092000021154,Beer,Premium,Lone Star,null
00092000005260,Beer,Premium,Lone Star,null
00052300023074,Liquor,Distilled Spirits,Old Milwaukee,null
00052300025467,Liquor,Distilled Spirits,Old Milwaukee,null
00022100004269,Beer,Premium,Pabst Blue Ribbon,null
00022100001817,Beer,Premium,Pabst Blue Ribbon,null
00817904000162,Beer,Premium,Elysian,null
00082488000086,Beer,Imported,Beck's,null
00745432181193,Beer,Microbrews/Craft,Breckenridge,null
00745432800100,Beer,Microbrews/Craft,Breckenridge,null
00857641002043,Liquor,Distilled Spirits,Buzzballz,null
00857641002234,Liquor,Distilled Spirits,Buzzballz,null
00088004777203,Liquor,Distilled Spirits,Canadian Hunter,null
00088004020934,Liquor,Distilled Spirits,Cane Run,null
00084279989778,Wine,Sparkling Wine,Canti,null
00088004029722,Wine,Fortified Wine,Caribe Bay,null
00088586603846,Wine,Wine,Chateau Ste. Michelle,null
00085232226008,Liquor,Distilled Spirits,Club 400,null
00088352129273,Liquor,Distilled Spirits,Dark Eyes,null
00856655003381,Beer,Premium,Devils Backbone,null
00072311424219,Beer,Premium,Dos Equis,null
00072311230186,Beer,Premium,Dos Equis,null
00072620050178,Beer,Premium,Rainier,null
00817904006133,Beer,Premium,Elysian,null
00070310015117,Beer,Premium,Genesee,null
00080686125709,Liquor,Distilled Spirits,Gilbey's,null
00736920117121,Beer,Premium,Goose Island,null
00736920111822,Beer,Premium,Goose Island,null
00736920116513,Beer,Premium,Goose Island,null
00083820123654,Beer,Premium,Guinness,null
00040232095023,Wine,Wine,Hard Steel,null
00083820234664,Beer,Imported,Harp,null
00096749013104,Liquor,Distilled Spirits,Heaven Hill,null
00096749013708,Liquor,Distilled Spirits,Heaven Hill,null
00072890001900,Beer,Imported,Heineken,null
00070310000243,Beer,Premium,Honey Brown,null
00083089660112,Liquor,Liqueurs & Cordials,Jagermeister,null
00018200430473,Beer,Premium,Michelob Light,ANHEUSER-BUSCH INC.
00083783222074,Beer,Premium,Sierra Nevada,null
00080686110347,Wine,Wine,Skinnygirl,null
00083820199024,Beer,Imported,Smithwicks,null
00018200255304,Beer,Flavored Malt,Bud Light Lime,ANHEUSER-BUSCH INC.
00018200258060,Beer,Flavored Malt,Bud Light Lime,ANHEUSER-BUSCH INC.
00018200200045,Beer,Flavored Malt,Bud Light Lime,ANHEUSER-BUSCH INC.
00018200961441,Beer,Premium,Budweiser,ANHEUSER-BUSCH INC.
00018200007019,Beer,Premium,Michelob,ANHEUSER-BUSCH INC.
00018200009877,Beer,Premium,Michelob,ANHEUSER-BUSCH INC.
00018200008917,Beer,Premium,Michelob,ANHEUSER-BUSCH INC.
00018200967214,Beer,Premium,Michelob,ANHEUSER-BUSCH INC.
00018200283963,Beer,Premium,Michelob Light,ANHEUSER-BUSCH INC.
00018200960307,Beer,Premium,Michelob Light,ANHEUSER-BUSCH INC.
00018200962783,Beer,Premium,Michelob Light,ANHEUSER-BUSCH INC.
00018200004438,Beer,Premium,Michelob Light,ANHEUSER-BUSCH INC.
00083783110012,Beer,Premium,Sierra Nevada,null
00018200004315,Beer,Premium,Michelob Light,ANHEUSER-BUSCH INC.
00018200258800,Beer,Premium,Michelob Light,ANHEUSER-BUSCH INC.
00018200200540,Beer,Premium,Michelob Light,ANHEUSER-BUSCH INC.
00018200967153,Beer,Premium,Michelob Ultra,ANHEUSER-BUSCH INC.
00018200961281,Beer,Premium,Michelob Ultra,ANHEUSER-BUSCH INC.
00018200412707,Beer,Premium,Michelob Ultra,ANHEUSER-BUSCH INC.
00018200284373,Beer,Premium,Michelob Ultra,ANHEUSER-BUSCH INC.
00018200109874,Beer,Premium,Michelob Ultra,ANHEUSER-BUSCH INC.
00018200966248,Beer,Premium,Michelob Ultra,ANHEUSER-BUSCH INC.
00018200201813,Beer,Premium,Michelob Ultra,ANHEUSER-BUSCH INC.
00018200109867,Beer,Premium,Michelob Ultra,ANHEUSER-BUSCH INC.
00018200005886,Beer,Premium,Michelob Ultra,ANHEUSER-BUSCH INC.
00018200169847,Beer,Premium,Michelob Ultra,ANHEUSER-BUSCH INC.
00018200069918,Beer,Premium,Michelob Ultra,ANHEUSER-BUSCH INC.
00082100008537,Wine,Fortified Wine,Richards Wild Irish Rose,null
00072620000036,Beer,Premium,Rainier,null
00072040011049,Beer,Premium,Strohs,null
00080686160403,Liquor,Distilled Spirits,Kamchatka,null
00084279997865,Beer,Flavored Malt,Kinky,null
00723830300477,Beer,Premium,Lagunitas,null
00723830014060,Beer,Premium,Lagunitas,null
00723830011922,Beer,Premium,Lagunitas,null
00723830212121,Beer,Premium,Lagunitas,null
00723830800106,Beer,Premium,Lagunitas,null
00891278002762,Liquor,Prepared Cocktails,Monaco,null
00891278002700,Liquor,Prepared Cocktails,Monaco,null
00891278002441,Liquor,Prepared Cocktails,Monaco,null
00891278002809,Liquor,Distilled Spirits,Monaco,null
00087236003104,Liquor,Liqueurs & Cordials,Remy Martin,null
00082100008001,Wine,Fortified Wine,Richards Wild Irish Rose,null
00096749083107,Liquor,Distilled Spirits,Aristocrat,null
00082100008827,Wine,Fortified Wine,Richards Wild Irish Rose,null
00082100003075,Wine,Fortified Wine,Richards Wild Irish Rose,null
00082100003044,Wine,Fortified Wine,Richards Wild Irish Rose,null
00082100008575,Wine,Fortified Wine,Richards Wild Irish Rose,null
00082100003105,Wine,Fortified Wine,Richards Wild Irish Rose,null
00082100000654,Wine,Fortified Wine,Richards Wild Irish Rose,null
00082100008605,Wine,Fortified Wine,Richards Wild Irish Rose,null
00082100000647,Wine,Fortified Wine,Richards Wild Irish Rose,null
00082100007103,Wine,Fortified Wine,Richards Wild Irish Rose,null
00088004031275,Liquor,Distilled Spirits,Rikaloff,null
00071439340302,Beer,Premium,Rolling Rock,null
00070310015261,Beer,Flavored Malt,Seagrams Escapes,null
00070310012277,Beer,Flavored Malt,Seagrams Escapes,null
00083783228564,Beer,Premium,Sierra Nevada,null
00855022005799,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005386,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005881,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005287,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005775,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00085502205737,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005225,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005713,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00085502205188,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005379,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005393,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005284,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005782,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005300,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005676,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00085502205171,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005348,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005836,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00840170600934,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170601054,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170600125,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170601085,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170600187,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170600965,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170600132,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170601092,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170600163,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170600606,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00849205020013,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00849205020761,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170600903,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00012000017513,Packaged Beverages,Carbonated Soft Drinks,Manzanita Sol,Pepsi-Cola
00850009942012,Packaged Beverages,Sports Drinks,Bodyarmor,Body Armor
00858176002560,Packaged Beverages,Sports Drinks,Bodyarmor,Body Armor
00858176002546,Packaged Beverages,Sports Drinks,Bodyarmor,Body Armor
00858176002331,Packaged Beverages,Sports Drinks,Bodyarmor,Body Armor
00858176002317,Packaged Beverages,Sports Drinks,Bodyarmor,Body Armor
00858176002300,Packaged Beverages,Sports Drinks,Bodyarmor,Body Armor
00858176002157,Packaged Beverages,Sports Drinks,Bodyarmor,Body Armor
00858176002454,Packaged Beverages,Sports Drinks,Bodyarmor,Body Armor
00850009942043,Packaged Beverages,Sports Drinks,Bodyarmor,Body Armor
00858176002140,Packaged Beverages,Sports Drinks,Bodyarmor,Body Armor
00088857019710,Packaged Beverages,Enhanced Water,Ovi,Suntory
00012000110344,Packaged Beverages,Carbonated Soft Drinks,Manzanita Sol,Pepsi-Cola
00012000013812,Packaged Beverages,Carbonated Soft Drinks,Manzanita Sol,Pepsi-Cola
00012000170027,Packaged Beverages,Water,Lifewtr,Pepsi-Cola
00012000013225,Packaged Beverages,Carbonated Soft Drinks,Manzanita Sol,Pepsi-Cola
00840170600576,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00012000000669,Packaged Beverages,Water,H2Oh,Pepsi-Cola
00012000395758,Packaged Beverages,Carbonated Soft Drinks,Manzanita Sol,Pepsi-Cola
00836093910816,Packaged Beverages,Other Packaged Beverages,Kevita,Pepsi-Cola
00836093910519,Packaged Beverages,Other Packaged Beverages,Kevita,Pepsi-Cola
00836093910151,Packaged Beverages,Other Packaged Beverages,Kevita,Pepsi-Cola
00836093910137,Packaged Beverages,Other Packaged Beverages,Kevita,Pepsi-Cola
00012000181528,Packaged Beverages,Water,Lifewtr,Pepsi-Cola
00012000013218,Packaged Beverages,Carbonated Soft Drinks,Manzanita Sol,Pepsi-Cola
00855022005720,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005850,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005232,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005874,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005249,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00855022005669,Other Tobacco Products,Smokeless Tobacco Alternatives,On!,Altria Group
00086012501049,Wine,Wine,Ck Mondavi,null
00088004003869,Liquor,Distilled Spirits,Pedro Morales,null
00085232619107,Liquor,Distilled Spirits,Port Royal,null
00081054994859,Wine,Wine,Little Penguin,null
00088076171244,Liquor,Distilled Spirits,White Horse,null
00080516130729,Wine,Wine,Riunite,null
00085000001820,Wine,Wine,Gallo Family,null
00082100010103,Wine,Wine,Vendange,null
00082422489342,Liquor,Liqueurs & Cordials,Presidente,null
00082100738489,Wine,Ready-to-Drink Wine Coolers/Cocktails,Arbor Mist,null
00890582000754,Wine,Wine,Lolailo,null
00085919001195,Wine,Wine,Ste Genevieve,null
00041985313143,Wine,Wine,Corbett Canyon,null
00080120281961,Wine,Wine,Almaden,null
00080120288915,Wine,Wine,Almaden,null
00080720703634,Wine,Wine,Blossom Hill,null
00041985314140,Wine,Wine,Corbett Canyon,null
00081054403450,Wine,Wine,Dona Sol,null
00041985443147,Wine,Wine,Foxhorn Vineyards,null
00085000007211,Wine,Wine,Livingston Cellar,null
00085000006924,Wine,Wine,Peter Vella,null
00085919006237,Wine,Wine,Ste Genevieve,null
00081054994644,Wine,Wine,Stone Cellars,null
00082100738144,Wine,Wine,Vendange,null
00085000004081,Wine,Wine,Wild Vines,null
00082100009527,Wine,Wine,Richards Wild Irish Rose,null
00080686500209,Liquor,Distilled Spirits,Windsor Canadian,null
00080686500124,Liquor,Distilled Spirits,Windsor Canadian,null
00088352128801,Liquor,Distilled Spirits,Wolfschmidt,null
00081308001456,Wine,Wine,Big House,null
00096749180080,Liquor,Distilled Spirits,Amarito,null
00088352117478,Liquor,Distilled Spirits,Arrow,null
00849205020044,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170600767,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00849205020822,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170600910,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170600439,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170600705,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170600491,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00849205020815,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170600583,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170600668,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170600873,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00840170600859,Other Tobacco Products,Smokeless Tobacco Alternatives,Velo,null
00088352119991,Liquor,Distilled Spirits,Arrow,null
00088352119151,Liquor,Liqueurs & Cordials,Arrow,null
00088352119298,Liquor,Liqueurs & Cordials,Arrow,null
00018200200113,Beer,Premium,Michelob Ultra,ANHEUSER-BUSCH INC.
00088352117461,Liquor,Distilled Spirits,Arrow,null
00088352117911,Liquor,Distilled Spirits,Arrow,null
00088352117485,Liquor,Distilled Spirits,Arrow,null
00084279997377,Wine,Wine,Astoria,null
00085200027200,Wine,Wine,Avissi,null
00894509000612,Wine,Wine,Bandit,null
00088004029548,Wine,Fortified Wine,Vera Cruz,null
00085000002940,Wine,Wine,Gallo Family,null
00088352101316,Liquor,Distilled Spirits,Azteca,null
00088352101330,Liquor,Distilled Spirits,Azteca,null
00088352101286,Wine,Wine,Azteca,null
00088352101279,Wine,Wine,Azteca,null
00088352101262,Liquor,Distilled Spirits,Azteca,null
00856137006046,Wine,Wine,Beso Del Sol,null
00824150401124,Packaged Beverages,Juice/Juice Drinks,Pom,Pom Wonderful
00184739000040,Packaged Beverages,Enhanced Water,Hint,Hint
00041331027878,Packaged Beverages,Juice/Juice Drinks,Goya,Goya Foods
00078000092400,Packaged Beverages,Water,Deja Blue,Keurig Dr. Pepper
00077208003362,Packaged Beverages,Water,Mountain Valley,Mountain Valley Spring Company
00077208000330,Packaged Beverages,Water,Mountain Valley,Mountain Valley Spring Company
00077208004123,Packaged Beverages,Water,Mountain Valley,Mountain Valley Spring Company
00077208004185,Packaged Beverages,Water,Mountain Valley,Mountain Valley Spring Company
00077208002341,Packaged Beverages,Water,Mountain Valley,Mountain Valley Spring Company
00643843780038,Packaged Beverages,Other Packaged Beverages,Premier Protein,Premier Nutrition Company
00643843780014,Packaged Beverages,Other Packaged Beverages,Powerbar,Premier Nutrition Company
00824150228127,Packaged Beverages,Iced Tea,Pom,Pom Wonderful
00824150401087,Packaged Beverages,Juice/Juice Drinks,Pom,Pom Wonderful
